Vault,Chain,Type,Month,Month Return (%),Cumulative Return (%),AUM ($),AUM Size, Total Debt, Total Gains
yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,Other,jan/22,0,0.0,0,Under $10 million,0,0
yvCurve-DUSD 0.3.5 - ETH,ETH,Stable,jan/22,0.0,0.07445048797079146,1009452.2150965846,Under $10 million,995600.148996,0
yvCurve-STG-USDC 0.4.3 - ETH,ETH,Other,jan/22,0,0.0,0,Under $10 million,0,0
yvLUSD 0.4.3 - ETH,ETH,Stable,jan/22,0.012881347761730888,0.019356657240073183,1455567.9525978034,Under $10 million,1329474.1601609637,0
yvCurve-Aave 0.3.5 - ETH,ETH,Altcoin,jan/22,0.0017778284511806852,0.028669743820984417,758994.935278,Under $10 million,642905.042847,0
yvUSDT 0.4.3 - ETH,ETH,Other,jan/22,0,0.0,0,Under $10 million,0,0
yvCurve-USDN 0.3.5 - ETH,ETH,Stable,jan/22,0.009185802047045444,0.09775548076272278,64916759.016528,Over $50 million,61825695.8155267,0
yvCurve-USDK 0.3.5 - ETH,ETH,Stable,jan/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-triCrypto 0.4.2 - ETH,ETH,Other,jan/22,0.0,0.031024253362695653,205755.235577,Under $10 million,0,0
yvCurve-pBTC 0.3.5 - ETH,ETH,BTC,jan/22,0.0,0.042310786839533154,4197423.593235751,Under $10 million,109.9624459655,0
yvBalancer-BoostedAaveUSD 0.4.3 - ETH,ETH,Other,jan/22,0,0.0,0,Under $10 million,0,0
yvCurve-cvxCRV 0.4.3 - ETH,ETH,Altcoin,jan/22,0.013755299803138499,0.10306625608699993,271733.308152,Under $10 million,79027.888592,0
yvCurve-ibCHF 0.4.3 - ETH,ETH,Iron Bank,jan/22,0.003087292236733763,0.02393062694100001,1828643.8579201435,Under $10 million,1700725.3614907,0
yvCOMP 0.4.3 - ETH,ETH,Altcoin,jan/22,0.0,0.012181303453000059,417556.29939356,Under $10 million,0,0
yUSD 0.3.5 - ETH,ETH,Stable,jan/22,0.0,0.0009269785829999488,6062008.5137124,Under $10 million,5337529.08018788,0
yvCurve-ibKRW 0.4.3 - ETH,ETH,Iron Bank,jan/22,0.007871476733698923,0.014926436502999962,13171045.446651025,Between $10 million and $50 million,15910383873.5455,0
yvCurve-ibJPY 0.4.3 - ETH,ETH,Iron Bank,jan/22,0.13907406309858472,0.160657395586,77902.06145655,Under $10 million,8970761.380947152,0
yvCurve-ibGBP 0.4.3 - ETH,ETH,Iron Bank,jan/22,0.012663859674999944,0.012663859674999944,20820708.60348754,Between $10 million and $50 million,15501509.1954139,0
yvCurve-3EUR 0.4.3 - ETH,ETH,Stable,jan/22,0.00023918941399991844,0.00023918941399991844,9622.52858288,Under $10 million,8617.59408769,0
yvCurve-sUSD 0.3.5 - ETH,ETH,Stable,jan/22,0.0073337291900761326,0.07818805220306602,2361264.08454269,Under $10 million,2251794.22945821,0
yvCurve-rETHwstETH 0.4.3 - ETH,ETH,ETH,jan/22,0,0.0,0,Under $10 million,0,0
yvCurve-ibBTC 0.4.3 - ETH,ETH,BTC,jan/22,0.0,0.0,0,Under $10 million,0,0
yvUSDC 0.3.0 - ETH,ETH,Stable,jan/22,0.002517475859695084,0.08810773102378455,170566894.27964354,Over $50 million,164027875.589962,0
yvCurve-LUSD 0.3.5 - ETH,ETH,Stable,jan/22,0.0042930660540190235,0.07908085363940387,14512097.354549577,Between $10 million and $50 million,14283781.854665618,0
yvCurve-stETH-WETH 0.4.3 - ETH,ETH,ETH,jan/22,0,0.0,0,Under $10 million,0,0
lp-yCRV 0.4.3 - ETH,ETH,Other,jan/22,0,0.0,0,Under $10 million,0,0
yvCurve-HBTC 0.3.3 - ETH,ETH,BTC,jan/22,0.006511840462507301,0.041204545105876234,20293493.1691816,Between $10 million and $50 million,526.0449948291,0
yvLINK 0.4.2 - ETH,ETH,Altcoin,jan/22,9.596791245303216e-05,0.013129747040999895,6815876.87097725,Under $10 million,382211.10647455,0
yvCurve-ibEUR 0.4.3 - ETH,ETH,Iron Bank,jan/22,0.00400723844692763,0.0344720405129999,55582919.129434496,Over $50 million,49707687.45962365,0
yvCurve-CRVETH 0.4.3 - ETH,ETH,Altcoin,jan/22,0.0026361278030000435,0.0026361278030000435,512668.309839,Under $10 million,1022.838476504,0
yvCurve-ibGBP-USDC 0.4.3 - ETH,ETH,Other,jan/22,0,0.0,0,Under $10 million,0,0
yvCurve-BUSD 0.3.5 - ETH,ETH,Stable,jan/22,0.006513567790318975,0.05299733184857991,2499645.31947847,Under $10 million,2456131.31786806,0
yvCurve-USDM 0.4.3 - ETH,ETH,Stable,jan/22,0.0,1.590767903793,482.8650854088,Under $10 million,0,0
yvSUSHI 0.4.3 - ETH,ETH,Altcoin,jan/22,0.008773431410115995,0.055598709397999935,947169.502962,Under $10 million,210530.7044505,0
yvCurve-renBTC 0.3.5 - ETH,ETH,BTC,jan/22,0.028760120025034253,0.049828343972677214,112020.92718417,Under $10 million,2.898875469927,0
yvCurve-alETH 0.4.3 - ETH,ETH,ETH,jan/22,0.040521442902378135,0.04516188541600008,59203.68011473,Under $10 million,22.6914873799,0
yvCurve-YFIETH 0.4.3 - ETH,ETH,Altcoin,jan/22,0,0.0,0,Under $10 million,0,0
yvUSDT 0.3.5 - ETH,ETH,Stable,jan/22,0.0034170195633018707,0.04248997517717301,119769368.9328084,Over $50 million,30120819.601146005,0
yvCurve-EURSUSDC 0.4.3 - ETH,ETH,Stable,jan/22,0.020950167038474854,0.021016656607999895,99561.68112076,Under $10 million,35379.6808775,0
yvCurve-Pax 0.3.5 - ETH,ETH,Stable,jan/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-sBTC 0.3.5 - ETH,ETH,BTC,jan/22,0.0,0.02101171072746366,2020101.45449597,Under $10 million,52.694127091,0
yvCurve-3pool 0.3.5 - ETH,ETH,Other,jan/22,0.0008225470857112782,0.034031412430096886,5727696.53054207,Under $10 million,5611922.7457588,0
yvRAI 0.4.2 - ETH,ETH,Altcoin,jan/22,0.0,0.0020643676906213493,15322.67408595,Under $10 million,5017.78835652,0
yvCurve-EURN 0.4.3 - ETH,ETH,Stable,jan/22,0.0,0.0,1649.71921816,Under $10 million,1438.4759585653,0
yvCurve-mUSD 0.3.5 - ETH,ETH,Stable,jan/22,0.01399148452312593,0.06904890229496385,701343.033909,Under $10 million,690206.534204,0
yvCurve-yBUSD 0.3.5 - ETH,ETH,Stable,jan/22,0.0,0.037479283307923605,570225.895543,Under $10 million,500354.680397,0
yvCurve-BBTC 0.3.5 - ETH,ETH,BTC,jan/22,0.0,0.020556700765344438,5559824.02626924,Under $10 million,145.2654292633,0
yvCurve-sETH 0.3.2 - ETH,ETH,ETH,jan/22,0.0032920930719098074,0.053397646841295554,4495076.00520086,Under $10 million,1712.5030528619,0
yvCurve-ibJPY-USDC 0.4.3 - ETH,ETH,Other,jan/22,0,0.0,0,Under $10 million,0,0
yvBOOST 0.3.5 - ETH,ETH,Altcoin,jan/22,0.07524198582619701,0.32908062278337913,28348849.7586001,Between $10 million and $50 million,12699587.534834048,0
yvWBTC 0.3.5 - ETH,ETH,BTC,jan/22,0.0003078240113068009,0.011888651707524955,55787369.3474752,Over $50 million,399.37970000999997,0
yvCurve-alUSD 0.3.5 - ETH,ETH,Stable,jan/22,0.003651289517277778,0.07743480205016406,27393787.8191289,Between $10 million and $50 million,25979904.9104176,0
yvCurve-FRAX 0.3.5 - ETH,ETH,Stable,jan/22,0.006495700480087185,0.09647093556705322,125917278.6215427,Over $50 million,124143822.128284,0
yv1INCH 0.3.2 - ETH,ETH,Altcoin,jan/22,0.0,0.06733146603669837,1078344.544368992,Under $10 million,0,0
yvCurve-EURTUSD 0.4.3 - ETH,ETH,Stable,jan/22,0.004835461056572399,0.004837722485000029,4198763.52095215,Under $10 million,1829650.237946688,0
yvDAI 0.2.2 - ETH,ETH,Stable,jan/22,0.0,0.012515104769184271,2.0992659216224002e-10,Under $10 million,2.09874751e-10,0
yvCurve-rETH 0.3.5 - ETH,ETH,ETH,jan/22,0.0,0.04698936394820685,2096461.0924004132,Under $10 million,797.3346889543,0
yvCurve-RSV 0.3.5 - ETH,ETH,Other,jan/22,0.0,0.11562140646000008,29879.58045867,Under $10 million,29054.22603268,0
yvCurve-USDP 0.3.5 - ETH,ETH,Stable,jan/22,0.004317842820186213,0.09168950700461509,7253372.29907939,Under $10 million,7192559.09810142,0
yvCurve-Compound 0.3.5 - ETH,ETH,Altcoin,jan/22,0.0010267954682758873,0.02635314561473523,21060853.59712957,Between $10 million and $50 million,19028969.7235368,0
yvYFI 0.3.2 - ETH,ETH,Altcoin,jan/22,0.0,0.0024862770908824494,12322184.829378156,Between $10 million and $50 million,0,0
yvCurve-3Crypto 0.4.3 - ETH,ETH,Other,jan/22,0.008639996607399558,0.06693075711197327,11076587.971202975,Between $10 million and $50 million,7917.35260402,0
yvCurve-ibEUR-USDC 0.4.3 - ETH,ETH,Other,jan/22,0,0.0,0,Under $10 million,0,0
yvSNX 0.3.5 - ETH,ETH,Altcoin,jan/22,0.0019614006190213917,0.07666564175705659,5806147.6798857,Under $10 million,932925.9132507809,0
yvCurve-OUSD 0.4.3 - ETH,ETH,Stable,jan/22,0.00019399737261860395,0.00035569268400004184,79820.19196444,Under $10 million,79635.28532362,0
yvCurve-ibKRW-USDC 0.4.3 - ETH,ETH,Other,jan/22,0,0.0,0,Under $10 million,0,0
yvUNI 0.3.5 - ETH,ETH,Altcoin,jan/22,0.0,0.0041404081650000535,1549996.39608355,Under $10 million,80999.75473449,0
yvTUSD 0.4.3 - ETH,ETH,Stable,jan/22,0.000347974885590574,0.05147191345900004,29566.25144043,Under $10 million,29562.83811514,0
yvWETH 0.4.2 - ETH,ETH,ETH,jan/22,0.0008586190484263234,0.008860984125880655,577336403.3838038,Over $50 million,56308.03691995177,0
yvUSDC 0.4.3 - ETH,ETH,Stable,jan/22,0.002931755953918369,0.009352520400063735,231158959.131011,Over $50 million,127122855.975264,0
yvsUSD 0.3.3 - ETH,ETH,Stable,jan/22,0.0,0.04101578558680874,432294.301611,Under $10 million,0,0
yvWETH 0.3.2 - ETH,ETH,ETH,jan/22,0.0008439820411976218,0.0331764161137742,3087537.91429204,Under $10 million,0,0
yvKP3RETH-f 0.4.3 - ETH,ETH,Other,jan/22,0,0.0,0,Under $10 million,0,0
yvCurve-sAave 0.3.5 - ETH,ETH,Altcoin,jan/22,0.005380731850731291,0.06025709782882105,1039744.60195353,Under $10 million,984953.601613,0
yvCurve-USDP 0.4.3 - ETH,ETH,Stable,jan/22,0.0,0.0,0,Under $10 million,0,0
yvWBTC 0.3.1 - ETH,ETH,BTC,jan/22,0.0,0.0029339706913640295,4120.70094519,Under $10 million,0,0
yvCurve-DOLA 0.4.3 - ETH,ETH,Stable,jan/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-MIMUST 0.4.3 - ETH,ETH,Stable,jan/22,0.002363832868565119,0.024228431148875185,2819449.93365479,Under $10 million,2665241.681606916,0
yvAAVE 0.4.3 - ETH,ETH,Altcoin,jan/22,0.0044011727965229674,0.01861640072399995,2190476.7676891335,Under $10 million,14186.35045471,0
yvDAI 0.4.3 - ETH,ETH,Stable,jan/22,0.0025458895476373478,0.019878402885316282,366306913.559208,Over $50 million,192389542.9270311,0
yvCurve-stETH 0.3.0 - ETH,ETH,ETH,jan/22,0.00041746473834236575,0.06079964128360893,493434742.25057,Over $50 million,182662.60946438,0
yvYFI 0.4.3 - ETH,ETH,Altcoin,jan/22,0.00021744930610778646,0.010741765010319648,38528147.422694,Between $10 million and $50 million,0,0
yvHEGIC 0.3.0 - ETH,ETH,Altcoin,jan/22,0.0,0.008777602404040019,18945.46567483,Under $10 million,0,0
yvUSDC 0.2.2 - ETH,ETH,Stable,jan/22,0.0,0.011919154791057096,28.0536832234,Under $10 million,0,0
yvCurve-oBTC 0.3.5 - ETH,ETH,BTC,jan/22,0.0,0.056284130558708956,838341.579335,Under $10 million,21.9843501224,0
yvCurve-LINK 0.3.5 - ETH,ETH,Altcoin,jan/22,0.0,0.01531960468948279,2608555.08422246,Under $10 million,146050.53327819,0
yvCurve-TUSD 0.3.5 - ETH,ETH,Stable,jan/22,0.0,0.15647636026212108,7340.0153938,Under $10 million,6412.70987881,0
yvAVAX 0.4.3 - FTM,FTM,Altcoin,jan/22,0,0.0,1.129045323734,Under $10 million,0,0
yvCRV 0.4.3 - FTM,FTM,Altcoin,jan/22,0,0.0,990026.479138,Under $10 million,309936.51819561,0
yvMIM 0.4.3 - FTM,FTM,Stable,jan/22,0.013615031379418108,0.031177540498941614,34900332.43426514,Between $10 million and $50 million,9045385.140252974,0
yvWFTM 0.4.3 - FTM,FTM,Altcoin,jan/22,0.008220452383392196,0.01938935795420038,346265905.76944,Over $50 million,120216944.16778268,0
yvBOO 0.4.3 - FTM,FTM,Altcoin,jan/22,0,0.0,342.777118311,Under $10 million,0,0
yvUSDT 0.4.3 - FTM,FTM,Stable,jan/22,0.009756994110643236,0.010673853461295568,7332197.430795,Under $10 million,6757131.138744,0
yvDOLA 0.4.3 - FTM,FTM,Stable,jan/22,0,0.0,166593.419991,Under $10 million,62997.86602709,0
yvfBEETS 0.4.3 - FTM,FTM,Altcoin,jan/22,0,0.0,0,Under $10 million,0,0
yvYFI 0.4.3 - FTM,FTM,Altcoin,jan/22,0.01234195023865925,0.02812521760728326,33253159.9735492,Between $10 million and $50 million,1388.9736568921,0
yvFRAX 0.4.3 - FTM,FTM,Stable,jan/22,0.004219980381905408,0.004219980381905408,1722271.31730455,Under $10 million,1722261.10796106,0
yvDAI 0.4.3 - FTM,FTM,Stable,jan/22,0.012539264079707735,0.05226615777225496,187720488.1602457,Over $50 million,186814376.03994566,0
yvCurve-MIM 0.4.3 - FTM,FTM,Stable,jan/22,0,0.0,0,Under $10 million,0,0
yvCurve-Tricrypto 0.4.3 - FTM,FTM,Other,jan/22,0.009767371376874001,0.009767371376874001,994374.31284,Under $10 million,559.8558668622,0
yvWETH 0.4.3 - FTM,FTM,ETH,jan/22,0,0.0,118277564.18292347,Over $50 million,45203.66814674,0
yvSPELL 0.4.3 - FTM,FTM,Altcoin,jan/22,0,0.0,866813.294192,Under $10 million,116052280.80443959,0
yvUSDC 0.4.3 - FTM,FTM,Stable,jan/22,0.008558590198350924,0.026191086961556476,212149946.268862,Over $50 million,212045667.03695,0
yvCurve-Geist 0.4.3 - FTM,FTM,Altcoin,jan/22,0.003080387179783317,0.003080387179783317,10441983.063015385,Between $10 million and $50 million,9279072.435448684,0
yvWBTC 0.4.3 - FTM,FTM,BTC,jan/22,0,0.0,95416465.5318966,Over $50 million,2514.29364186,0
yvLINK 0.4.3 - FTM,FTM,Altcoin,jan/22,0,0.0,1269266.880246166,Under $10 million,71508.69262846,0
yvCurve-UST 0.4.3 - ETH,ETH,Stable,feb/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-HUSD 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.020796074047292334,8981.09361983,Under $10 million,0,0
yvCurve-EURT 0.4.3 - ETH,ETH,Stable,feb/22,0.0,0.10561117811199994,41892.04052429,Under $10 million,37339.70293212,0
yvCurve-ibAUD-USDC 0.4.3 - ETH,ETH,Other,feb/22,0,0.0,0,Under $10 million,0,0
yvCurve-ankrETH 0.3.5 - ETH,ETH,ETH,feb/22,0.0,0.03742721478250011,509665.837036,Under $10 million,187.174009037,0
yvCurve-CVXETH 0.4.3 - ETH,ETH,Altcoin,feb/22,0.0,0.0,18122.78969975,Under $10 million,0,0
yvCurve-d3pool 0.4.3 - ETH,ETH,Other,feb/22,0.005183948074640066,0.01615592975100011,181769.654284,Under $10 million,179799.632494,0
yvDAI 0.3.0 - ETH,ETH,Stable,feb/22,0.0030989795073146365,0.08480436911856493,2616861.528667835,Under $10 million,2610488.10028563,0
yvCurve-UST 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.06395508476198475,166771.698277,Under $10 million,0,0
yvCurve-ibAUD 0.4.3 - ETH,ETH,Iron Bank,feb/22,0.0,0.0,17032.38885035,Under $10 million,10262.81527803,0
yvCurve-tBTC 0.3.5 - ETH,ETH,BTC,feb/22,0.0,0.05506802273236855,506636.416844,Under $10 million,13.3540145253,0
yvCurve-EURS 0.3.5 - ETH,ETH,Stable,feb/22,0.0009419769691556557,0.09232335014347992,7477631.72368129,Under $10 million,6539935.17128905,0
st-yCRV 0.4.3 - ETH,ETH,Other,feb/22,0,0.0,0,Under $10 million,0,0
yvCurve-IronBank 0.3.2 - ETH,ETH,Altcoin,feb/22,0.0025297905206025373,0.08782260464370761,327914744.146051,Over $50 million,314616920.430779,0
yvCurve-USDT 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-RAI 0.4.3 - ETH,ETH,Other,feb/22,0.006581394120562134,0.006948359918000024,349387.0349175,Under $10 million,229304.86963761,0
yvCurve-MIM 0.4.3 - ETH,ETH,Stable,feb/22,0.006456559457312272,0.07639584669338295,69308400.76892363,Over $50 million,67585327.75026473,0
yvCurve-GUSD 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.06823356146267323,1221896.0271385,Under $10 million,1190747.7475998732,0
yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,Other,feb/22,0,0.0,0,Under $10 million,0,0
yvCurve-DUSD 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.07445048797079146,1011858.5963079146,Under $10 million,995600.148996,0
yvCurve-STG-USDC 0.4.3 - ETH,ETH,Other,feb/22,0,0.0,0,Under $10 million,0,0
yvLUSD 0.4.3 - ETH,ETH,Stable,feb/22,0.004534266482279614,0.023978691964485543,5696004.157818951,Under $10 million,5618671.129491,0
yvCurve-Aave 0.3.5 - ETH,ETH,Altcoin,feb/22,0.0,0.028669743820984417,697361.692867,Under $10 million,640977.269675,0
yvUSDT 0.4.3 - ETH,ETH,Other,feb/22,0,0.0,0,Under $10 million,0,0
yvCurve-USDN 0.3.5 - ETH,ETH,Stable,feb/22,0.00692244579904755,0.10535463357891017,77129456.17965238,Over $50 million,73233997.98900633,0
yvCurve-USDK 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-triCrypto 0.4.2 - ETH,ETH,Other,feb/22,0.0,0.031024253362695653,196669.155737,Under $10 million,0,0
yvCurve-pBTC 0.3.5 - ETH,ETH,BTC,feb/22,0.0,0.042310786839533154,3728111.0407882095,Under $10 million,98.2358405431,0
yvBalancer-BoostedAaveUSD 0.4.3 - ETH,ETH,Other,feb/22,0,0.0,0,Under $10 million,0,0
yvCurve-cvxCRV 0.4.3 - ETH,ETH,Altcoin,feb/22,0.016287884629645477,0.12103287200500001,286306.357502,Under $10 million,108562.64695685,0
yvCurve-ibCHF 0.4.3 - ETH,ETH,Iron Bank,feb/22,0.01132793007730637,0.03552964148700011,1846871.2743571033,Under $10 million,1700725.3614907,0
yvCOMP 0.4.3 - ETH,ETH,Altcoin,feb/22,0.0,0.012181303453000059,369456.76532347,Under $10 million,0,0
yUSD 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.0009269785829999488,6048429.70319054,Under $10 million,5308217.54183124,0
yvCurve-ibKRW 0.4.3 - ETH,ETH,Iron Bank,feb/22,0.012974320948197171,0.028094417828999907,12273169.3493222,Between $10 million and $50 million,14686758574.20114,0
yvCurve-ibJPY 0.4.3 - ETH,ETH,Iron Bank,feb/22,0.0,0.160657395586,77690.70583969,Under $10 million,8970761.380947152,0
yvCurve-ibGBP 0.4.3 - ETH,ETH,Iron Bank,feb/22,0.0057494863684270925,0.018486156732000047,2882758.00826592,Under $10 million,2153733.2534305668,0
yvCurve-3EUR 0.4.3 - ETH,ETH,Stable,feb/22,0.050742391912013574,0.05099371836899991,32745.16086262,Under $10 million,27470.82361343,0
yvCurve-sUSD 0.3.5 - ETH,ETH,Stable,feb/22,0.0028234663979749275,0.08123227993915938,1821703.9822286936,Under $10 million,1732195.0485931376,0
yvCurve-rETHwstETH 0.4.3 - ETH,ETH,ETH,feb/22,0,0.0,0,Under $10 million,0,0
yvCurve-ibBTC 0.4.3 - ETH,ETH,BTC,feb/22,0.0,0.0,0,Under $10 million,0,0
yvUSDC 0.3.0 - ETH,ETH,Stable,feb/22,0.0010875421182874323,0.08929109401050717,117983332.3109585,Over $50 million,116643733.102421,0
yvCurve-LUSD 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.07908085363940387,13946658.405847,Between $10 million and $50 million,13747994.8020179,0
yvCurve-stETH-WETH 0.4.3 - ETH,ETH,ETH,feb/22,0,0.0,0,Under $10 million,0,0
lp-yCRV 0.4.3 - ETH,ETH,Other,feb/22,0,0.0,0,Under $10 million,0,0
yvCurve-HBTC 0.3.3 - ETH,ETH,BTC,feb/22,0.0008967631414247279,0.0421382589646111,16816611.01402408,Between $10 million and $50 million,442.3429180635,0
yvLINK 0.4.2 - ETH,ETH,Altcoin,feb/22,0.0010029803072784116,0.014145896225999932,4515143.08577957,Under $10 million,332530.95818,0
yvCurve-ibEUR 0.4.3 - ETH,ETH,Iron Bank,feb/22,0.006047299059815936,0.04072780231100004,37755255.942858495,Between $10 million and $50 million,33754373.2588541,0
yvCurve-CRVETH 0.4.3 - ETH,ETH,Altcoin,feb/22,0.009495978081952572,0.01215713849679112,620082.992667,Under $10 million,3580.05692326,0
yvCurve-ibGBP-USDC 0.4.3 - ETH,ETH,Other,feb/22,0,0.0,0,Under $10 million,0,0
yvCurve-BUSD 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.05299733184857991,2483051.285343217,Under $10 million,2456131.31786806,0
yvCurve-USDM 0.4.3 - ETH,ETH,Stable,feb/22,0.0,1.590767903793,483.9364154342,Under $10 million,0,0
yvSUSHI 0.4.3 - ETH,ETH,Altcoin,feb/22,0.0041138095864550195,0.05994124148817104,1478917.524834077,Under $10 million,459818.280417,0
yvCurve-renBTC 0.3.5 - ETH,ETH,BTC,feb/22,0.0,0.049828343972677214,111373.10413365,Under $10 million,2.898875469927,0
yvCurve-alETH 0.4.3 - ETH,ETH,ETH,feb/22,0.0,0.04516188541600008,23594.62141879,Under $10 million,8.985048399936,0
yvCurve-YFIETH 0.4.3 - ETH,ETH,Altcoin,feb/22,0,0.0,338451.300468,Under $10 million,23.72707126267,0
yvUSDT 0.3.5 - ETH,ETH,Stable,feb/22,0.0009700937246521768,0.04350128816010512,106343419.3975549,Over $50 million,31843961.677697003,0
yvCurve-EURSUSDC 0.4.3 - ETH,ETH,Stable,feb/22,0.0024095236253764973,0.023476820363999895,67040.69166632,Under $10 million,29299.81208744,0
yvCurve-Pax 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-sBTC 0.3.5 - ETH,ETH,BTC,feb/22,0.0,0.02101171072746366,1784514.0494777362,Under $10 million,46.8162679084,0
yvCurve-3pool 0.3.5 - ETH,ETH,Other,feb/22,0.0,0.034031412430096886,5315099.92993824,Under $10 million,5196134.50050173,0
yvRAI 0.4.2 - ETH,ETH,Altcoin,feb/22,0.0,0.0020643676906213493,14536.29357333,Under $10 million,4784.66100436,0
yvCurve-EURN 0.4.3 - ETH,ETH,Stable,feb/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-mUSD 0.3.5 - ETH,ETH,Stable,feb/22,0.0023196222591967963,0.07152869192489719,638019.275712,Under $10 million,621654.514915,0
yvCurve-yBUSD 0.3.5 - ETH,ETH,Stable,feb/22,0.0,0.037479283307923605,572197.558787,Under $10 million,500354.680397,0
yvCurve-BBTC 0.3.5 - ETH,ETH,BTC,feb/22,0.0,0.020556700765344438,1277253.79427455,Under $10 million,33.5634846703,0
yvCurve-sETH 0.3.2 - ETH,ETH,ETH,feb/22,0.0,0.053397646841295554,4151455.93503198,Under $10 million,1570.8910304524,0
yvCurve-ibJPY-USDC 0.4.3 - ETH,ETH,Other,feb/22,0,0.0,0,Under $10 million,0,0
yvBOOST 0.3.5 - ETH,ETH,Altcoin,feb/22,0.05943125401156912,0.40806955087787267,22931505.22397903,Between $10 million and $50 million,12763077.496481154,0
yvWBTC 0.3.5 - ETH,ETH,BTC,feb/22,0.002088731433427471,0.014002215341474944,55037280.0375917,Over $50 million,366.24485707,0
yvCurve-alUSD 0.3.5 - ETH,ETH,Stable,feb/22,0.0017365492450891473,0.07930582064229696,25986782.465217832,Between $10 million and $50 million,24692950.4130565,0
yvCurve-FRAX 0.3.5 - ETH,ETH,Stable,feb/22,0.003658772542691535,0.1004826733199653,131521971.02162883,Over $50 million,130432156.40176632,0
yv1INCH 0.3.2 - ETH,ETH,Altcoin,feb/22,0.0,0.06733146603669837,866758.036647,Under $10 million,0,0
yvCurve-EURTUSD 0.4.3 - ETH,ETH,Stable,feb/22,0.005827524133467543,0.01069343856299998,4228990.6867845105,Under $10 million,1954748.7499788837,0
yvDAI 0.2.2 - ETH,ETH,Stable,feb/22,0.0,0.012515104769184271,2.1038715390832001e-10,Under $10 million,2.09874751e-10,0
yvCurve-rETH 0.3.5 - ETH,ETH,ETH,feb/22,0.0,0.04698936394820685,1949377.9543544475,Under $10 million,736.0939198771,0
yvCurve-RSV 0.3.5 - ETH,ETH,Other,feb/22,0.0,0.11562140646000008,27779.25547235,Under $10 million,26949.67554104,0
yvCurve-USDP 0.3.5 - ETH,ETH,Stable,feb/22,0.0037347927862911856,0.09576674110024563,6382465.50904186,Under $10 million,6320282.84894896,0
yvCurve-Compound 0.3.5 - ETH,ETH,Altcoin,feb/22,8.606018042067731e-05,0.02644147375162209,10560452.881876737,Between $10 million and $50 million,9568360.841688842,0
yvYFI 0.3.2 - ETH,ETH,Altcoin,feb/22,0.0,0.0024862770908824494,5038589.43438256,Under $10 million,0,0
yvCurve-3Crypto 0.4.3 - ETH,ETH,Other,feb/22,0.004863392918683207,0.07211966060083697,12026854.7059945,Between $10 million and $50 million,8587.93160808,0
